,Unnamed: 0,NomdelGrup,Estil,Poblacio,URLvideoYoutube,lat,lon,Region,Nom_Estil,NumRegio
44,44,El Cases,REGGAE,Piera (Anoia),https://www.youtube.com/watch?v=1p3dlWSPY_w,41.527554960755005,1.761028879844118,Catalunya,El Cases: REGGAE,1.0
45,45,Jamaleònics,Mestissatge,Sagunt (Camp de Morvedre),https://www.youtube.com/watch?v=DS-MeVJ643w&ab_channel=Jamaleonics,39.68709763536585,-0.27143439545921394,Comunitat Valenciana,Jamaleònics: Mestissatge,2.0
46,46,FERRAN LOOP,POP-ROCK,NULES (Plana Baixa),https://www.youtube.com/watch?v=fJw6uO30oQs,39.86026817565488,-0.1516789171075356,Comunitat Valenciana,FERRAN LOOP: POP-ROCK,2.0
47,47,Eloi Duran,Cançó d'autor,Tarragona (Tarragonès),https://www.youtube.com/watch?v=16wO7azBxKw,41.12125213939102,1.259639331962781,Catalunya,Eloi Duran: Cançó d'autor,1.0
48,48,Eyes of the Candles,Pop Alternatiu,Gandesa (Terra Alta),None,41.05449937489308,0.4397131131200372,Catalunya,Eyes of the Candles: Pop Alternatiu,1.0
49,49,Mama Dousha,Pop Urbà,Barcelona (Barcelonès),https://www.youtube.com/watch?v=j7wjAzeXdfA,41.391351580567246,2.1828559063204858,Catalunya,Mama Dousha: Pop Urbà,1.0
50,50,Oriol Casals,Cantautor pop-rock,Vilafranca del Penedès (Alt Penedès),None,41.34889397143753,1.7069458411516727,Catalunya,Oriol Casals: Cantautor pop-rock,1.0
51,51,NEREU I LES BÈSTIES MARINES,Folk d'autor mediterrani,Cambrils - Castelló (Baix Camp),https://www.youtube.com/watch?v=AJji2kOrmnM,41.075465176749006,1.1061017316604849,Catalunya,NEREU I LES BÈSTIES MARINES: Folk d'autor mediterrani,1.0
52,52,Molina de Puig,Pop Dramàtic,Barcelona (Barcelonès),None,41.3831723823595,2.1827562622228096,Catalunya,Molina de Puig: Pop Dramàtic,1.0
53,53,Xavi Buxeda,Pop Atmosfèric,Barcelona (Barcelonès),https://www.youtube.com/watch?v=tJrOR0KR0OI,41.3834080367255,2.1804160887358917,Catalunya,Xavi Buxeda: Pop Atmosfèric,1.0
54,54,Massa,Electrònica,Barcelona (Barcelonès),https://www.youtube.com/watch?v=sgFhUruIVRs&t=1s,41.38703983604819,2.186208137611596,Catalunya,Massa: Electrònica,1.0
55,55,Maat,"Post-Rock, Math rock, Rock progresivo",Barcelona (Barcelonès),https://www.youtube.com/watch?v=vVkGG_nzVK8,41.38391966006678,2.181392211760689,Catalunya,"Maat: Post-Rock, Math rock, Rock progresivo",1.0
56,56,Enric EZ,"Cantautor, mediterrani, àfrica, pop.",Santa Maria de Palutordera (Vallès Oriental),https://www.youtube.com/watch?v=Wfzw_OF-gpI,45.609215117098884,9.301709340954034,Lombardia,"Enric EZ: Cantautor, mediterrani, àfrica, pop.",nan
57,57,QANARUSA (folk mallorquí),FOLK MALLORQUÍ,Sencelles (Pla de Mallorca),https://www.youtube.com/watch?v=9N8WVukrK_E&t=42s,39.653214850106885,2.8979964550155946,Illes Balears,QANARUSA (folk mallorquí): FOLK MALLORQUÍ,3.0
58,58,NIUT,Cançó d'autor,Vic (Osona),None,41.9335080408457,2.262681324412749,Catalunya,NIUT: Cançó d'autor,1.0
59,59,Legendari,Folk-rock,Cardedeu (Vallès Oriental),https://www.youtube.com/watch?v=GNnUShasUjY,41.646070822623535,2.359004731519251,Catalunya,Legendari: Folk-rock,1.0
60,60,Montflorit,indie-pop català,Cerdanyola del Vallès (Vallès Occidental),https://www.youtube.com/watch?v=HjTYCLoRN7Y&ab_channel=Montflorit,41.49328472681562,2.1378971373654814,Catalunya,Montflorit: indie-pop català,1.0
61,61,Rubèn Masnou,Música d'Autor,Sant Hilari Sacalm (Selva),None,41.88140758099178,2.5158678890333035,Catalunya,Rubèn Masnou: Música d'Autor,1.0
62,62,Raquel Herreros,Jazz-pop,Barcelona (Barcelonès),None,41.3913190484096,2.185309744186667,Catalunya,Raquel Herreros: Jazz-pop,1.0
63,63,Moais,Cançó d'autor,Barcelona (Barcelonès),https://www.youtube.com/watch?v=i1NSH_Sg06s,41.39189186452941,2.187097125072477,Catalunya,Moais: Cançó d'autor,1.0
64,64,Carles Alarcón,Pop - Teatre Musical,Terrassa (Vallès Occidental),https://www.youtube.com/watch?v=YbCpYjkZ2uY,41.572389292875044,2.0133317456014748,Catalunya,Carles Alarcón: Pop - Teatre Musical,1.0
65,65,Andrea Pachà,(Pop-rock alternatiu),Sils (Selva),None,41.818570278583856,2.7423435272024306,Catalunya,Andrea Pachà: (Pop-rock alternatiu),1.0
66,66,MÓN,Pop Rock,Blanes (Selva),None,41.69745478249772,2.797154271744607,Catalunya,MÓN: Pop Rock,1.0
